timestamp,open,high,low,close,volume,numtrades,vwap
2021-05-28T12:00:00Z,170.2,170.2,170.2,170.2,968,14,170.219546
2021-05-28T12:45:00Z,169.4,169.5,169.3,169.3,1494,47,169.438668
2021-05-28T13:00:00Z,168.9,168.9,168.9,168.9,732,20,168.918989
2021-05-28T13:30:00Z,169.52,169.9,169.22,169.6672,556642,4535,169.621421
2021-05-28T13:45:00Z,169.665,170.09,169.57,170.045,421605,4569,169.834472
2021-05-28T14:00:00Z,170.04,170.57,170.02,170.52,491037,5233,170.306479
2021-05-28T14:15:00Z,170.52,170.7199,170.32,170.7058,325253,3695,170.530243
2021-05-28T14:30:00Z,170.72,170.81,170.45,170.635,279443,3458,170.631266
2021-05-28T14:45:00Z,170.645,171.005,170.6,170.77,526138,4364,170.838157
2021-05-28T15:00:00Z,170.77,170.8697,170.555,170.7,335239,3567,170.69821
2021-05-28T15:15:00Z,170.695,170.76,170.6,170.6,228518,2653,170.670226
2021-05-28T15:30:00Z,170.61,170.74,170.48,170.51,318801,3457,170.606531
2021-05-28T15:45:00Z,170.51,170.515,170.08,170.115,273506,3183,170.26711
2021-05-28T16:00:00Z,170.1,170.11,169.9,170.04,262219,2807,170.017863
2021-05-28T16:15:00Z,170.03,170.1,169.905,169.9502,203857,2108,169.998343
2021-05-28T16:30:00Z,169.94,170,169.835,169.86,183279,2115,169.912424
2021-05-28T16:45:00Z,169.84,169.87,169.62,169.75,170200,2025,169.773972
2021-05-28T17:00:00Z,169.74,169.77,169.53,169.59,136618,1702,169.644848
2021-05-28T17:15:00Z,169.58,169.72,169.52,169.68,226177,2310,169.643196
2021-05-28T17:30:00Z,169.68,169.75,169.59,169.65,150737,1903,169.680287
2021-05-28T17:45:00Z,169.63,169.655,169.54,169.54,110326,1484,169.594642
2021-05-28T18:00:00Z,169.56,169.77,169.56,169.71,212657,2308,169.665394
2021-05-28T18:15:00Z,169.71,169.72,169.46,169.5,137072,1593,169.612308
2021-05-28T18:30:00Z,169.475,169.54,169.405,169.44,112417,1597,169.474088
2021-05-28T18:45:00Z,169.45,169.6199,169.44,169.52,140985,1850,169.529739
2021-05-28T19:00:00Z,169.5028,169.5028,169.33,169.3734,125270,1644,169.419059
2021-05-28T19:15:00Z,169.38,169.52,169.34,169.44,165569,1952,169.441932
2021-05-28T19:30:00Z,169.4385,169.62,169.35,169.42,307093,3486,169.489779
2021-05-28T19:45:00Z,169.42,169.63,169.19,169.29,1024592,10297,169.411608
2021-05-28T20:00:00Z,169.3,169.3,169.17,169.25,2787739,64,169.250001
2021-05-28T21:00:00Z,169.49,169.49,169.49,169.49,131,3,169.436061
2021-05-28T23:45:00Z,169.5,169.5,169.5,169.5,151,3,169.465232
2021-06-01T11:00:00Z,169.6,169.6,169.6,169.6,166,7,169.601566
2021-06-01T11:30:00Z,169.95,169.95,169.95,169.95,100,1,169.95
2021-06-01T12:00:00Z,169.99,169.99,169.61,169.61,566,27,169.77629
2021-06-01T13:15:00Z,169.99,170.5,169.99,170.5,1015,39,170.266379
2021-06-01T13:30:00Z,170.15,170.2,167.145,167.3809,1624345,15197,168.805975
2021-06-01T13:45:00Z,167.38,167.68,167.15,167.465,822167,9431,167.375189
2021-06-01T14:00:00Z,167.445,167.57,166.8603,166.9,850607,9679,167.137568
2021-06-01T14:15:00Z,166.93,167.09,166.745,166.815,690119,7995,166.917048
2021-06-01T14:30:00Z,166.81,166.82,166.35,166.37,657446,8330,166.535678
2021-06-01T14:45:00Z,166.37,166.45,165.87,166.245,867329,9865,166.127836
2021-06-01T15:00:00Z,166.24,166.42,165.92,166.17,563521,6380,166.179194
2021-06-01T15:15:00Z,166.17,166.27,165.98,166.13,427793,5376,166.130912
2021-06-01T15:30:00Z,166.13,166.42,165.98,166.339,396210,5009,166.182781
2021-06-01T15:45:00Z,166.33,166.44,166.2357,166.28,359997,4379,166.334434
2021-06-01T16:00:00Z,166.28,166.33,166.1558,166.21,295329,4029,166.229801
2021-06-01T16:15:00Z,166.2086,166.2327,165.99,166.03,316396,3888,166.089353
