timestamp,open,high,low,close,volume,numtrades,vwap
2021-03-05T12:00:00Z,2037,2037,2037,2037,266,23,2036.830526
2021-03-05T13:00:00Z,2039.9,2040.15,2039.6,2040.15,845,37,2039.056187
2021-03-05T13:15:00Z,2044.79,2044.79,2044.79,2044.79,229,16,2044.576419
2021-03-05T13:30:00Z,2023.52,2023.52,2023.52,2023.52,477,41,2024.581069
2021-03-05T13:45:00Z,2052,2052,2050,2050,446,26,2048.161412
2021-03-05T14:00:00Z,2051.05,2057,2051.05,2057,3127,164,2056.458869
2021-03-05T14:15:00Z,2060,2063.6,2057.11,2063.6,2957,127,2060.968826
2021-03-05T14:30:00Z,2061.15,2072.975,2049.59,2060.7,222710,9015,2060.60638
2021-03-05T14:45:00Z,2061.99,2074.8,2051.81,2064.51,148873,6910,2063.552349
2021-03-05T15:00:00Z,2064.565,2081.08,2054.15,2055.835,170761,8450,2069.920536
2021-03-05T15:15:00Z,2056.98,2068.77,2052.22,2059.69,100463,5546,2059.660072
2021-03-05T15:30:00Z,2058.2,2065.011,2045.53,2051.835,128158,6360,2054.260978
2021-03-05T15:45:00Z,2050,2063.89,2042,2046.075,92027,5326,2053.68272
2021-03-05T16:00:00Z,2047.26,2054.2382,2035,2037.43,68111,4240,2043.148161
2021-03-05T16:15:00Z,2037.99,2039.23,2027.7773,2036.42,74435,5166,2034.211464
2021-03-05T16:30:00Z,2037,2054.97,2037,2051.91,58107,3764,2046.754476
2021-03-05T16:45:00Z,2053.5,2053.5,2032.5,2045.01,41580,2920,2041.054143
2021-03-05T17:00:00Z,2049.96,2051.82,2033.86,2035.67,31373,2442,2042.455575
2021-03-05T17:15:00Z,2035.43,2052,2034.3222,2049.49,36632,2172,2045.702351
2021-03-05T17:30:00Z,2049.91,2071.06,2047.94,2069.985,105616,5542,2061.090657
2021-03-05T17:45:00Z,2071.46,2082.62,2070.36,2076.877,161954,7751,2076.68497
2021-03-05T18:00:00Z,2077.51,2082.02,2059.99,2072.05,46972,3237,2071.792706
2021-03-05T18:15:00Z,2070.94,2081.115,2068.52,2069.4,48650,3179,2075.478134
2021-03-05T18:30:00Z,2073.4975,2075.86,2067.98,2069.01,42308,2676,2072.307579
2021-03-05T18:45:00Z,2069.6,2074.88,2064.9801,2069.442,46252,2861,2069.712428
2021-03-05T19:00:00Z,2071.22,2074.24,2062.0801,2072.3992,81911,3382,2067.844887
2021-03-05T19:15:00Z,2070.71,2075.505,2065.24,2074.25,30780,2042,2070.319207
2021-03-05T19:30:00Z,2076.44,2084.0199,2076.14,2079.67,46635,2882,2081.271361
2021-03-05T19:45:00Z,2079.02,2097.98,2079.02,2096.935,92285,4503,2089.421136
2021-03-05T20:00:00Z,2097.29,2099.7599,2087.725,2089.7,99434,4643,2094.756223
2021-03-05T20:15:00Z,2091.07,2100.84,2087.84,2094.53,88335,4749,2094.125231
2021-03-05T20:30:00Z,2094.45,2102.08,2093,2096.86,73401,4304,2097.067035
2021-03-05T20:45:00Z,2096.16,2106.2,2091.48,2096.01,301214,12341,2099.383587
2021-03-05T21:00:00Z,2097.07,2097.07,2085,2096.82,340569,151,2097.014733
2021-03-05T21:15:00Z,2096,2097.07,2093,2097.07,4514,64,2096.558151
2021-03-05T21:30:00Z,2098.75,2098.75,2098.75,2098.75,236,10,2098.515975
2021-03-05T21:45:00Z,2097.66,2097.98,2097.66,2097.98,500,20,2097.72185
2021-03-05T22:00:00Z,2097.62,2097.62,2097.62,2097.62,102,3,2097.626471
2021-03-05T22:45:00Z,2097.62,2097.62,2097.62,2097.62,402,10,2097.601206
2021-03-08T09:00:00Z,2072.5,2072.5,2070,2070,1205,26,2072.358207
2021-03-08T10:30:00Z,2069.99,2069.99,2069.99,2069.99,199,15,2068.756985
2021-03-08T11:00:00Z,2069.4,2069.4,2069.4,2069.4,145,2,2069.446552
2021-03-08T12:00:00Z,2072.78,2081.79,2072.78,2078,1477,93,2077.160609
2021-03-08T12:30:00Z,2073.26,2073.26,2073,2073,411,14,2073.135572
2021-03-08T12:45:00Z,2062,2069,2062,2069,2425,60,2063.609159
2021-03-08T13:00:00Z,2087.99,2091.828,2066,2066,2156,98,2075.260023
2021-03-08T13:15:00Z,2079,2083,2079,2082,1807,94,2079.32741
2021-03-08T13:30:00Z,2084,2085,2084,2084.98,1226,54,2084.696892
2021-03-08T13:45:00Z,2089,2092,2089,2092,686,32,2090.145365
2021-03-08T14:00:00Z,2086.31,2091.99,2083.04,2091.99,1351,69,2087.851595
2021-03-08T14:15:00Z,2091.99,2091.99,2080.38,2083.76,4855,360,2085.647054
2021-03-08T14:30:00Z,2084.06,2100,2073.35,2098.44,219803,7821,2085.016896
2021-03-08T14:45:00Z,2097.01,2104.5804,2081.89,2085.34,114348,5887,2094.910741
2021-03-08T15:00:00Z,2087.98,2095.095,2076.75,2094.48,62574,3830,2087.942784
2021-03-08T15:15:00Z,2095.53,2113.74,2093.76,2106.87,93895,5238,2103.640353
2021-03-08T15:30:00Z,2108.17,2111.78,2102,2103.86,48140,3165,2107.570714
2021-03-08T15:45:00Z,2104.23,2105.79,2089.59,2095.35,39088,2529,2097.011435
2021-03-08T16:00:00Z,2092.92,2098.155,2084.34,2087.44,34092,2363,2091.677412
2021-03-08T16:15:00Z,2085.65,2093.66,2082.63,2091.84,19728,1519,2089.175753
2021-03-08T16:30:00Z,2088.575,2088.96,2075,2076.03,31262,2132,2083.037592
2021-03-08T16:45:00Z,2076.87,2082.0699,2071.05,2071.56,39959,2702,2077.143919
2021-03-08T17:00:00Z,2071.985,2073.59,2060,2061,60584,3281,2068.74455
2021-03-08T17:15:00Z,2061.01,2068.97,2055.1,2067.67,58115,3080,2060.609115
2021-03-08T17:30:00Z,2066.2879,2073.1011,2064.415,2068.75,35502,1940,2068.94371
