timestamp,open,high,low,close,volume,numtrades,vwap
2021-07-09T08:00:00Z,42.53,42.8,42.53,42.68,3592,23,42.719652
2021-07-09T08:45:00Z,42.81,42.81,42.81,42.81,349,4,42.81
2021-07-09T09:00:00Z,42.71,42.71,42.7,42.7,1068,5,42.705318
2021-07-09T09:15:00Z,42.72,42.72,42.71,42.71,4904,4,42.711843
2021-07-09T09:30:00Z,42.73,42.73,42.7,42.7,1000,2,42.718
2021-07-09T09:45:00Z,42.72,42.8,42.7,42.8,1786,10,42.730873
2021-07-09T10:00:00Z,42.8,42.8,42.68,42.68,937,13,42.750043
2021-07-09T10:15:00Z,42.82,42.82,42.82,42.82,600,5,42.816617
2021-07-09T11:00:00Z,42.74,42.97,42.74,42.85,14698,172,42.851163
2021-07-09T11:15:00Z,42.87,42.96,42.87,42.9,54702,63,42.901947
2021-07-09T11:30:00Z,42.93,43.06,42.92,43.06,9234,162,42.994496
2021-07-09T11:45:00Z,43.08,43.2,43.02,43.1,12104,132,43.11829
2021-07-09T12:00:00Z,42.9,43.1,42.85,42.95,23049,128,43.009118
2021-07-09T12:15:00Z,42.98,43.01,42.95,42.97,11026,55,42.974754
2021-07-09T12:30:00Z,43,43.17,43,43.1,30187,79,43.091107
2021-07-09T12:45:00Z,43.07,43.24,43.07,43.2,53587,172,43.159272
2021-07-09T13:00:00Z,43.18,43.18,43.01,43.08,7562,76,43.144155
2021-07-09T13:15:00Z,43.06,43.19,43.05,43.19,14168,91,43.14128
2021-07-09T13:30:00Z,43.1799,43.26,42.85,43.21,2597139,12463,43.103093
2021-07-09T13:45:00Z,43.2,43.375,43.1,43.2,1367313,9444,43.265349
2021-07-09T14:00:00Z,43.2,43.55,43.2,43.52,975793,6805,43.417108
2021-07-09T14:15:00Z,43.515,43.79,43.49,43.685,1375497,8118,43.682691
2021-07-09T14:30:00Z,43.68,43.81,43.54,43.55,862283,5665,43.665361
2021-07-09T14:45:00Z,43.55,43.58,43.4,43.435,717712,5545,43.497804
2021-07-09T15:00:00Z,43.44,43.5965,43.38,43.55,758194,5042,43.517185
2021-07-09T15:15:00Z,43.54,43.575,43.47,43.53,770939,5260,43.530407
2021-07-09T15:30:00Z,43.53,43.68,43.52,43.655,772617,5013,43.634972
2021-07-09T15:45:00Z,43.65,43.68,43.525,43.58,481678,3721,43.5883
2021-07-09T16:00:00Z,43.58,43.71,43.56,43.62,531545,3596,43.636131
2021-07-09T16:15:00Z,43.625,43.715,43.6201,43.65,505759,3380,43.669798
2021-07-09T16:30:00Z,43.65,43.715,43.59,43.71,413487,2818,43.656851
2021-07-09T16:45:00Z,43.705,43.75,43.7,43.73,464625,2952,43.725872
