timestamp,open,high,low,close,volume,numtrades,vwap
2022-06-24T10:45:00Z,315.19,317.05,315.19,316.81,1922,42,316.192757
2022-06-24T11:00:00Z,315.93,315.93,315.25,315.25,478,13,315.39385
2022-06-24T11:30:00Z,314.97,314.97,314.97,314.97,225,5,315.014444
2022-06-24T11:45:00Z,315.5,315.5,315.5,315.5,197,5,315.482234
2022-06-24T12:00:00Z,315.494,315.494,315,315,768,42,315.326711
2022-06-24T12:15:00Z,314.91,314.91,314.5,314.5,625,4,314.846
2022-06-24T12:30:00Z,315.25,315.25,315.25,315.25,636,19,315.235142
2022-06-24T12:45:00Z,315.39,315.48,315.39,315.48,1350,23,315.441141
2022-06-24T13:00:00Z,315.7,315.7,315.7,315.7,100,1,315.7
2022-06-24T13:15:00Z,316.55,318.95,316.55,318.95,869,40,317.87374
2022-06-24T13:30:00Z,319.55,322,319.01,321.6796,576521,5448,320.669565
2022-06-24T13:45:00Z,321.64,323.42,321.01,322.93,213321,4633,322.47183
2022-06-24T14:00:00Z,322.98,324.56,322.57,324.07,260741,4729,323.717157
2022-06-24T14:15:00Z,324.05,324.89,323.75,324.67,195179,3778,324.350101
2022-06-24T14:30:00Z,324.62,325.42,323.9,324.949,191934,3749,324.830398
2022-06-24T14:45:00Z,324.94,325.2,322.88,324.295,237206,3047,324.276502
2022-06-24T15:00:00Z,324.29,325.61,324.1301,325.555,167439,2306,324.818437
2022-06-24T15:15:00Z,325.52,325.82,324.8684,325.01,116671,2185,325.465856
2022-06-24T15:30:00Z,324.96,325.15,324.26,325.0164,130259,2005,324.795072
2022-06-24T15:45:00Z,324.98,325.21,324.495,325.045,117053,1588,324.929066
2022-06-24T16:00:00Z,325.065,325.47,324.91,325.3,67689,1557,325.261442
2022-06-24T16:15:00Z,325.3039,325.305,324.1101,324.21,71116,1713,324.723652
2022-06-24T16:30:00Z,324.23,324.29,323.53,324.15,89295,1498,324.02342
2022-06-24T16:45:00Z,324.1,324.57,323.97,324.57,87988,1534,324.117535
2022-06-24T17:00:00Z,324.57,324.89,324.2693,324.765,69077,1516,324.59764
2022-06-24T17:15:00Z,324.7,324.84,324.36,324.75,66470,1305,324.573368
2022-06-24T17:30:00Z,324.725,325.08,324.64,325.06,58099,1573,324.819656
2022-06-24T17:45:00Z,325.045,325.12,324.42,324.695,106988,1978,324.845216
2022-06-24T18:00:00Z,324.76,324.83,323.97,324.0399,73679,1598,324.38603
2022-06-24T18:15:00Z,324,324.1794,323.9,324.07,73271,1453,324.006639
2022-06-24T18:30:00Z,324.1,324.16,321.58,321.58,112222,2326,323.474586
2022-06-24T18:45:00Z,321.59,322.6699,321.34,321.8425,101654,2025,321.971342
2022-06-24T19:00:00Z,322.04,322.98,321.36,322.925,150027,2432,322.155827
2022-06-24T19:15:00Z,322.92,323.33,322.67,322.98,184618,2589,322.937743
2022-06-24T19:30:00Z,323.06,324.9,322.88,324.9,195322,3704,323.70796
2022-06-24T19:45:00Z,324.9,325.77,324.81,325.66,551483,9483,325.105644
2022-06-24T20:00:00Z,325.62,325.62,325.5,325.62,2280539,58,325.620223
2022-06-24T21:00:00Z,325,325.33,323.2938,325.33,809,13,324.232461
2022-06-24T21:45:00Z,325,325,325,325,260,2,325.138462
2022-06-27T08:45:00Z,326,326,326,326,401,6,326.009975
2022-06-27T12:00:00Z,325.01,325.01,325.01,325.01,163,11,325.378194
2022-06-27T12:15:00Z,325.5,325.5,325.5,325.5,288,5,325.501563
2022-06-27T12:30:00Z,325.79,326.1,325.79,326.1,1719,49,325.98483
2022-06-27T12:45:00Z,326.49,326.49,326.49,326.49,100,1,326.49
2022-06-27T13:15:00Z,326.12,326.12,324.17,324.17,1263,33,324.934846
