timestamp,open,high,low,close,volume,numtrades,vwap
2021-10-29T08:00:00Z,85.89,86.2,85.89,86.2,722,13,85.984598
2021-10-29T08:15:00Z,86.21,86.55,86.21,86.55,1123,32,86.334221
2021-10-29T08:30:00Z,86.75,86.75,86.75,86.75,120,2,86.755
2021-10-29T08:45:00Z,86.69,86.69,86.69,86.69,259,4,86.68888
2021-10-29T09:00:00Z,86.68,86.68,86.45,86.63,424,10,86.581628
2021-10-29T09:15:00Z,86.42,86.42,86.42,86.42,203,5,86.509803
2021-10-29T09:30:00Z,86.43,86.52,86.42,86.52,496,9,86.459718
2021-10-29T09:45:00Z,86.52,86.52,86.52,86.52,494,6,86.518178
2021-10-29T10:15:00Z,86.36,86.36,86.03,86.05,1035,23,86.189295
2021-10-29T10:30:00Z,86.02,86.12,86.02,86.12,978,23,86.063702
2021-10-29T10:45:00Z,86.2,86.2,86.19,86.19,347,4,86.194957
2021-10-29T11:00:00Z,86.18,86.29,86.17,86.29,1277,17,86.246711
2021-10-29T11:15:00Z,86.25,86.25,86.2,86.2,439,14,86.22221
2021-10-29T11:30:00Z,86.18,86.18,86.18,86.18,100,1,86.18
2021-10-29T11:45:00Z,86.18,86.19,86.16,86.16,1274,15,86.171625
2021-10-29T12:00:00Z,86.1501,86.3,86.11,86.2,6464,122,86.183965
2021-10-29T12:15:00Z,86.33,86.34,86.21,86.21,2484,55,86.286268
2021-10-29T12:30:00Z,86.3099,86.31,86.11,86.11,1757,50,86.197672
2021-10-29T12:45:00Z,86.19,86.19,86.12,86.12,992,9,86.173276
2021-10-29T13:00:00Z,86.14,86.19,86.08,86.19,7636,136,86.139761
2021-10-29T13:15:00Z,86.12,86.52,86.0842,86.52,10976,260,86.238325
2021-10-29T13:30:00Z,86.485,87.24,86.17,86.55,1599726,10115,86.687609
2021-10-29T13:45:00Z,86.55,87.72,86.4501,87.538,1134023,10345,87.275203
2021-10-29T14:00:00Z,87.55,87.55,86.64,87.0627,1175925,9570,87.103841
2021-10-29T14:15:00Z,87.06,87.14,86.59,86.95,593720,6187,86.808245
2021-10-29T14:30:00Z,86.95,87.65,86.91,87.535,701142,6635,87.279695
2021-10-29T14:45:00Z,87.54,87.63,87.44,87.5601,763411,5847,87.54879
2021-10-29T15:00:00Z,87.57,87.605,87.18,87.26,506645,5432,87.407864
2021-10-29T15:15:00Z,87.2607,87.83,87.245,87.74,602351,5481,87.585888
2021-10-29T15:30:00Z,87.75,87.795,87.62,87.69,464915,5159,87.68889
2021-10-29T15:45:00Z,87.7,87.76,87.56,87.69,354222,3782,87.67227
2021-10-29T16:00:00Z,87.69,87.76,87.62,87.63,273138,3417,87.677739
2021-10-29T16:15:00Z,87.63,88.12,87.625,88.1,576026,6095,87.911074
2021-10-29T16:30:00Z,88.1,88.23,88.03,88.095,500277,4907,88.14534
2021-10-29T16:45:00Z,88.095,88.21,87.9,88.025,337460,3827,88.000512
2021-10-29T17:00:00Z,88.0201,88.14,88.02,88.1142,323660,3547,88.034796
2021-10-29T17:15:00Z,88.1177,88.265,88.08,88.265,357732,4437,88.173079
2021-10-29T17:30:00Z,88.265,88.43,88.21,88.388,536390,4305,88.288052
2021-10-29T17:45:00Z,88.39,88.46,88.2,88.43,332810,3951,88.334522
2021-10-29T18:00:00Z,88.42,88.425,88.06,88.07,384999,4003,88.217359
2021-10-29T18:15:00Z,88.06,88.075,87.68,87.69,443045,4243,87.913977
2021-10-29T18:30:00Z,87.68,87.82,87.55,87.82,538353,5390,87.65206
2021-10-29T18:45:00Z,87.81,87.93,87.75,87.82,357624,3438,87.850016
2021-10-29T19:00:00Z,87.82,87.99,87.78,87.95,414311,4228,87.885968
2021-10-29T19:15:00Z,87.94,87.95,87.79,87.84,396744,4644,87.86931
2021-10-29T19:30:00Z,87.84,87.93,87.45,87.91,840064,8894,87.676268
