timestamp,open,high,low,close,volume,numtrades,vwap
2020-12-18T09:00:00Z,128.88,129.36,128.59,129.2,14179,182,129.057143
2020-12-18T09:15:00Z,129.16,129.16,129,129.03,6493,83,129.057751
2020-12-18T09:30:00Z,128.99,129.07,128.99,129.06,2238,34,129.04126
2020-12-18T09:45:00Z,129.06,129.07,129.06,129.07,371,5,129.067305
2020-12-18T10:00:00Z,129.1,129.13,129.05,129.05,2765,34,129.092162
2020-12-18T10:15:00Z,129.01,129.01,128.96,128.96,1922,20,128.982471
2020-12-18T10:30:00Z,128.96,128.96,128.7,128.7,7316,61,128.808856
2020-12-18T10:45:00Z,128.8,128.85,128.79,128.84,5945,29,128.833971
2020-12-18T11:00:00Z,128.89,129.15,128.8,129.15,7747,132,128.981597
2020-12-18T11:15:00Z,129.15,129.2,128.91,128.91,10874,87,129.00539
2020-12-18T11:30:00Z,128.92,129.09,128.68,128.71,26885,224,128.816334
2020-12-18T11:45:00Z,128.71,128.84,128.6,128.84,22726,112,128.733891
2020-12-18T12:00:00Z,128.8,128.9,128.72,128.87,69933,545,128.818522
2020-12-18T12:15:00Z,128.86,129.15,128.86,129,77211,525,129.032816
2020-12-18T12:30:00Z,129,129.15,128.87,129.1,44419,380,128.98505
2020-12-18T12:45:00Z,129.08,129.13,128.86,128.9,46377,419,129.011898
2020-12-18T13:00:00Z,128.9301,129.15,128.7,128.98,222308,1502,128.913334
2020-12-18T13:15:00Z,128.98,129.05,128.7,128.94,341575,720,128.768285
2020-12-18T13:30:00Z,128.97,129.2,128.55,129.1902,164575,1524,128.958684
2020-12-18T13:45:00Z,129.17,129.19,129.09,129.12,66624,745,129.141337
2020-12-18T14:00:00Z,129.11,129.35,129.1,129.25,192131,2174,129.242789
2020-12-18T14:15:00Z,129.24,129.35,128.93,129,279289,2725,129.171182
2020-12-18T14:30:00Z,128.93,129.1,127.65,127.79,34589795,59176,128.798202
2020-12-18T14:45:00Z,127.79,127.86,127.385,127.6105,5746087,42438,127.61467
2020-12-18T15:00:00Z,127.62,127.72,127.08,127.675,4748547,33853,127.416554
2020-12-18T15:15:00Z,127.675,127.815,127.29,127.4,3260922,22995,127.532931
2020-12-18T15:30:00Z,127.3808,127.77,127.37,127.72,2504012,18675,127.559523
2020-12-18T15:45:00Z,127.71,127.94,127.52,127.745,2272281,16919,127.706635
2020-12-18T16:00:00Z,127.745,127.9,127.22,127.38,3371495,20445,127.614724
2020-12-18T16:15:00Z,127.38,127.55,127.22,127.44,2186476,16224,127.3921
2020-12-18T16:30:00Z,127.43,127.58,127.29,127.54,2871142,13688,127.409436
2020-12-18T16:45:00Z,127.5408,127.68,127.37,127.4141,1563001,13422,127.534206
2020-12-18T17:00:00Z,127.4149,127.66,127.3,127.6299,2255334,16143,127.474071
2020-12-18T17:15:00Z,127.63,127.7799,127.59,127.6493,1900618,13876,127.683683
2020-12-18T17:30:00Z,127.6452,127.85,127.58,127.795,1742477,13011,127.750238
2020-12-18T17:45:00Z,127.79,127.79,127.62,127.695,1532710,12228,127.70013
2020-12-18T18:00:00Z,127.7,127.73,127.42,127.475,2655212,12860,127.518862
2020-12-18T18:15:00Z,127.4748,128,127.15,127.16,2566943,18087,127.313172
2020-12-18T18:30:00Z,127.17,127.18,126.625,126.8181,4140680,32159,126.885815
2020-12-18T18:45:00Z,126.83,127.05,126.785,126.79,2299628,16828,126.897387
