timestamp,open,high,low,close,volume,numtrades,vwap
2020-12-04T09:30:00Z,121.87,121.87,121.87,121.87,200,2,121.87
2020-12-04T12:00:00Z,122,122,121.99,122,1295,19,121.997599
2020-12-04T12:15:00Z,122,122.14,122,122.14,2429,9,122.064002
2020-12-04T12:30:00Z,122.25,122.25,122.21,122.21,647,12,122.204266
2020-12-04T12:45:00Z,121.97,121.97,121.97,121.97,108,3,121.972037
2020-12-04T13:00:00Z,122.25,122.25,121.91,122,2205,40,122.066983
2020-12-04T13:15:00Z,122.2,122.22,122.02,122.02,2774,24,122.186367
2020-12-04T13:30:00Z,121.98,122.4,121.62,122.01,19816,196,122.073415
2020-12-04T13:45:00Z,122.04,122.6,122,122.3,42108,296,122.312202
2020-12-04T14:00:00Z,122.4,122.6,122.35,122.49,5937,84,122.460401
2020-12-04T14:15:00Z,122.47,122.47,122.2,122.4,7552,145,122.326872
2020-12-04T14:30:00Z,122.48,123.29,122.1213,122.83,1106362,8559,122.833166
2020-12-04T14:45:00Z,122.8001,122.96,121.88,122.33,733018,7322,122.340667
2020-12-04T15:00:00Z,122.3,122.312,121.77,122.08,727546,7000,122.026737
2020-12-04T15:15:00Z,122.08,122.76,122.0284,122.67,666038,4267,122.357853
2020-12-04T15:30:00Z,122.66,122.87,122.53,122.645,370610,4158,122.716217
2020-12-04T15:45:00Z,122.6556,122.85,122.31,122.8,538189,4398,122.63769
2020-12-04T16:00:00Z,122.78,122.85,122.49,122.7,326027,3552,122.683607
2020-12-04T16:15:00Z,122.68,122.68,122.33,122.3519,282977,2777,122.504511
2020-12-04T16:30:00Z,122.36,122.39,121.98,122.12,531526,4988,122.165175
2020-12-04T16:45:00Z,122.13,122.47,122.065,122.36,339516,3278,122.256148
2020-12-04T17:00:00Z,122.36,122.4056,121.8,122.01,328622,3594,122.097732
2020-12-04T17:15:00Z,121.99,122.3,121.99,122.2457,212250,2418,122.132829
2020-12-04T17:30:00Z,122.25,122.28,122,122.01,242504,2630,122.089972
2020-12-04T17:45:00Z,122.02,122.29,122.01,122.28,251719,3374,122.155868
2020-12-04T18:00:00Z,122.27,122.44,122.25,122.32,184745,2227,122.339596
2020-12-04T18:15:00Z,122.32,122.3367,122.025,122.04,104269,1501,122.192013
2020-12-04T18:30:00Z,122.0464,122.16,121.97,122.08,160670,1754,122.062921
2020-12-04T18:45:00Z,122.085,122.19,121.8401,121.8499,254472,2464,122.063088
2020-12-04T19:00:00Z,121.84,121.98,121.7787,121.79,311604,2714,121.885473
2020-12-04T19:15:00Z,121.79,121.92,121.6901,121.725,269748,2690,121.818667
2020-12-04T19:30:00Z,121.72,122.22,121.72,122.22,1165274,3091,121.710738
2020-12-04T19:45:00Z,122.21,122.41,122.17,122.41,218714,2492,122.283415
2020-12-04T20:00:00Z,122.41,122.43,121.91,121.93,283863,3162,122.208796
2020-12-04T20:15:00Z,121.9245,122.1478,121.83,121.96,251849,2900,121.976735
2020-12-04T20:30:00Z,121.97,122.34,121.9,122.26,365624,4419,122.062547
