timestamp,open,high,low,close,volume,numtrades,vwap
2022-03-11T09:00:00Z,226,228,226,227.51,5357,165,227.236114
2022-03-11T09:15:00Z,227.79,228,227.57,228,2638,74,227.787146
2022-03-11T09:30:00Z,228.2,228.2,227.6,227.6,2361,73,227.92324
2022-03-11T09:45:00Z,227.96,228.99,227.96,228.81,7194,173,228.730876
2022-03-11T10:00:00Z,228.97,230.6,228.97,229.09,11914,262,229.888891
2022-03-11T10:15:00Z,229.42,230.04,229.42,230,3462,105,229.797276
2022-03-11T10:30:00Z,230.03,230.2,229.24,229.26,9869,189,229.918109
2022-03-11T10:45:00Z,229.36,230.57,229.36,230.5,7372,171,229.96436
2022-03-11T11:00:00Z,230.28,230.45,229.46,229.46,8567,158,229.910127
2022-03-11T11:15:00Z,229.61,233.73,229,232.44,28105,793,231.354529
2022-03-11T11:30:00Z,232.2,233.48,232,233.2,13273,386,232.754583
2022-03-11T11:45:00Z,233.69,233.9,232.04,232.97,12109,323,233.12096
2022-03-11T12:00:00Z,232.43,232.63,231.3,232.38,54454,1220,232.097005
2022-03-11T12:15:00Z,232.2,233.5,232.2,232.6,37674,876,232.843765
2022-03-11T12:30:00Z,233.26,233.4,232.6,232.7,13974,383,233.10733
2022-03-11T12:45:00Z,232.7,232.74,231.54,231.93,23170,663,232.155417
2022-03-11T13:00:00Z,231.8291,233.63,227.13,231.21,103531,1678,232.035192
2022-03-11T13:15:00Z,231.43,232.28,230.7,232.28,53727,861,229.388068
2022-03-11T13:30:00Z,232.2401,232.8,231.97,232.8,54201,1134,232.425005
2022-03-11T13:45:00Z,232.84,233.08,231.657,231.657,67172,1138,232.453518
2022-03-11T14:00:00Z,231.71,232.3,231,231.21,49402,1310,231.772222
2022-03-11T14:15:00Z,231.21,232.25,230.2,230.23,59567,1376,231.243232
2022-03-11T14:30:00Z,230.23,231.45,227.4501,228.62,3205217,44105,229.304468
2022-03-11T14:45:00Z,228.57,229.5998,226.92,227.54,2078722,30082,228.306915
2022-03-11T15:00:00Z,227.58,227.58,225.5,226.5442,1898721,29077,226.49172
2022-03-11T15:15:00Z,226.56,227.32,225.4101,226.7999,1457462,23069,226.247584
2022-03-11T15:30:00Z,226.67,228,225.73,227.115,1453751,22220,226.82529
2022-03-11T15:45:00Z,227.14,228.46,226.7303,227.0801,1456007,19725,227.470124
2022-03-11T16:00:00Z,227.1563,227.16,223.8301,224.0087,1649769,26199,225.20835
2022-03-11T16:15:00Z,223.9279,224.65,222.8,222.83,1302300,20783,223.789688
2022-03-11T16:30:00Z,222.8,223.16,221.74,223.13,1540783,23088,222.626053
2022-03-11T16:45:00Z,223.19,224.33,223.02,224.09,1030698,14994,223.7373
2022-03-11T17:00:00Z,223.985,224.73,223.3701,223.8008,1100603,15049,224.000447
2022-03-11T17:15:00Z,223.86,225.35,223.17,223.2256,910742,12894,224.370162
2022-03-11T17:30:00Z,223.1901,223.96,222.63,223.94,836212,11840,223.393493
2022-03-11T17:45:00Z,223.92,225.08,223.6801,224.77,748952,11567,224.325868
2022-03-11T18:00:00Z,224.74,225.91,224.47,224.71,924636,12754,225.174215
2022-03-11T18:15:00Z,224.8,226.25,224.7101,225.83,871244,11272,225.585099
2022-03-11T18:30:00Z,225.8,226.26,224.95,225.5,925606,11528,225.646716
2022-03-11T18:45:00Z,225.5208,226.58,224.3,224.44,978696,13411,225.396079
2022-03-11T19:00:00Z,224.36,225.1299,224.17,224.82,687337,9739,224.77067
2022-03-11T19:15:00Z,224.91,226.17,224.2901,225.94,757534,11058,225.090228
2022-03-11T19:30:00Z,225.9201,226.13,224.78,224.94,710819,10046,225.415053
2022-03-11T19:45:00Z,224.99,225.27,224.15,224.27,810099,13698,224.688034
2022-03-11T20:00:00Z,224.22,224.71,223.38,223.61,846166,14475,223.928884
2022-03-11T20:15:00Z,223.62,224.25,222.69,222.7841,1058844,18532,223.508068
2022-03-11T20:30:00Z,222.75,222.95,221.86,222.09,1892021,49521,222.362117
2022-03-11T20:45:00Z,222.07,222.24,220.46,221,2779370,54321,221.365032
