Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-01 00:00:00-05:00,150.8342080497827,152.5923925569952,150.53808503555774,151.94464111328125,2227600,0.0,0.0
2019-03-04 00:00:00-05:00,152.45356169753597,152.61087172083052,148.9001709927292,150.66761779785156,1896300,0.0,0.0
2019-03-05 00:00:00-05:00,150.80639611920628,151.6762395227156,150.38998562941842,151.4541473388672,1564900,0.0,0.0
2019-03-06 00:00:00-05:00,151.81509988092347,151.81509988092347,150.22347388432368,150.26974487304688,1733300,0.0,0.0
2019-03-07 00:00:00-05:00,150.10318138893743,150.32525953572838,148.77990457797557,149.77005004882812,1655000,0.0,0.0
2019-03-08 00:00:00-05:00,148.9834606959495,149.73300255579153,148.52077914099314,149.62196350097656,1458100,0.0,0.0
2019-03-11 00:00:00-04:00,150.35297383899336,151.8243117161814,149.89955501312213,151.70401000976562,1240400,0.0,0.0
2019-03-12 00:00:00-04:00,152.21300204732535,153.44373683164443,151.50046841010436,151.7503204345703,2351200,0.0,0.0
2019-03-13 00:00:00-04:00,152.6571562380523,152.9440165483238,151.44493280049426,151.86134338378906,2095200,0.0,0.0
2019-03-14 00:00:00-04:00,152.18522503501106,152.62013271138994,151.86134229481496,152.5183563232422,2270100,0.0,0.0
2019-03-15 00:00:00-04:00,152.68493704683416,154.57267187391994,152.59239507338216,153.97119140625,3737200,0.0,0.0
2019-03-18 00:00:00-04:00,154.30428640151473,154.94278915615638,152.81445134732402,154.00816345214844,1592100,0.0,0.0
2019-03-19 00:00:00-04:00,154.6374329567461,155.11862573710755,153.1753575194361,153.79534912109375,1949600,0.0,0.0
2019-03-20 00:00:00-04:00,153.9804408204982,154.77625378891818,152.50911662583698,153.8601531982422,2128800,0.0,0.0
2019-03-21 00:00:00-04:00,152.8514972769812,156.3123609699367,152.8514972769812,155.68312072753906,1666400,0.0,0.0
2019-03-22 00:00:00-04:00,155.27594035898807,155.84966099717886,152.7867112108307,152.90701293945312,1602600,0.0,0.0
2019-03-25 00:00:00-04:00,152.6663844432359,153.11981739835747,151.75953265291164,152.75892639160156,1769900,0.0,0.0
2019-03-26 00:00:00-04:00,154.05447499360716,155.09089146937907,153.55478503487237,154.4801483154297,1777800,0.0,0.0
2019-03-27 00:00:00-04:00,154.53565315444547,155.2759465324631,153.02730663222772,154.0452117919922,2376200,0.0,0.0
2019-03-28 00:00:00-04:00,158.1630537475046,164.24269587641908,157.75589173875952,162.04957580566406,5398700,0.0,0.0
2019-03-29 00:00:00-04:00,162.21615321416155,163.76150788686522,161.89227048326953,162.88241577148438,2773000,0.0,0.0
2019-04-01 00:00:00-04:00,162.4012600096856,163.34513453426064,161.74424585044133,163.16006469726562,2977900,0.0,0.0
2019-04-02 00:00:00-04:00,162.70661812199108,163.3728807759429,161.53140286850353,162.28094482421875,1923600,0.0,0.0
2019-04-03 00:00:00-04:00,162.77136159944942,164.15015768431851,162.38271079671694,163.965087890625,2481800,0.0,0.0
2019-04-04 00:00:00-04:00,163.96510717843287,164.19644797774328,162.73437243171088,163.93734741210938,2270200,0.0,0.0
2019-04-05 00:00:00-04:00,164.19646979843625,165.10332189866995,163.82631599839533,164.8534698486328,1861500,0.0,0.0
2019-04-08 00:00:00-04:00,164.40924642966823,165.71401167951103,164.13163469907542,165.55670166015625,1373300,0.0,0.0
2019-04-09 00:00:00-04:00,164.48329393074846,165.14955650411224,164.04837213647156,164.46478271484375,1813900,0.0,0.0
2019-04-10 00:00:00-04:00,164.95928660498822,165.84565999952414,164.30617011621814,165.14588928222656,1582600,1.46,0.0
2019-04-11 00:00:00-04:00,165.31384532184435,166.51745905857877,165.05259869804698,166.41482543945312,1417200,0.0,0.0
2019-04-12 00:00:00-04:00,166.5454631026267,167.3478675839687,165.89234648685405,166.67608642578125,2663400,0.0,0.0
2019-04-15 00:00:00-04:00,166.46147603038727,167.60909611958917,166.0322770224704,167.2918701171875,1619800,0.0,0.0
2019-04-16 00:00:00-04:00,167.75839305107183,167.8516872843668,166.3215223369671,167.0679473876953,1618200,0.0,0.0
2019-04-17 00:00:00-04:00,167.55314413649702,167.9450141277033,166.9186777910617,166.96533203125,1637400,0.0,0.0
2019-04-18 00:00:00-04:00,166.7507201695499,167.01196679989596,165.50979155696942,166.64808654785156,1319700,0.0,0.0
2019-04-22 00:00:00-04:00,165.37916701085416,166.31219475139494,165.16457461685434,166.14425659179688,1393900,0.0,0.0
2019-04-23 00:00:00-04:00,166.26552041335995,168.45814103326424,166.04160289430368,168.392822265625,1785500,0.0,0.0
2019-04-24 00:00:00-04:00,168.74736833760537,169.2605363529132,168.19688548339838,168.70071411132812,1463900,0.0,0.0
2019-04-25 00:00:00-04:00,168.4861273792877,168.4861273792877,166.6480618501973,167.8983154296875,1035300,0.0,0.0
2019-04-26 00:00:00-04:00,168.0569653742686,168.73808592933167,167.0959478643846,168.71942138671875,1010300,0.0,0.0
2019-04-29 00:00:00-04:00,168.67273480536178,169.54978306062412,168.54211150586772,169.07394409179688,1111900,0.0,0.0
2019-04-30 00:00:00-04:00,169.41919085167154,170.58547561006486,169.03664603406864,170.43618774414062,1535800,0.0,0.0
2019-05-01 00:00:00-04:00,170.93068880473518,171.07065151578888,169.1486023035211,169.16726684570312,1242400,0.0,0.0
2019-05-02 00:00:00-04:00,168.8779836146854,170.11891194304096,166.53608963016393,167.3758087158203,1889900,0.0,0.0
2019-05-03 00:00:00-04:00,165.17388201258947,166.0416051211853,164.6980430413414,165.12722778320312,2680200,0.0,0.0
2019-05-06 00:00:00-04:00,162.18820908546863,165.0246070692236,161.31116075720698,164.45545959472656,1630200,0.0,0.0
2019-05-07 00:00:00-04:00,163.20522632423518,163.41981873882213,160.81667735720256,162.29086303710938,2308500,0.0,0.0
2019-05-08 00:00:00-04:00,162.41212042432588,163.513086153602,161.5630618953525,162.17886352539062,1984900,0.0,0.0
